2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09
1322472853925732354,1326991428262752257,1343372620327133185,1356000311593246722,1358476232044773376,1371451342011703298,1379303464472297472,1398335778640601090,1401275043837976581,1417224631715434521,1426085961239306242,1433559884256014339
1322575928732639234,1333547497231364100,1337339371939356672,1353106160639897601,1363297430742192131,1374000957311311872,1387107948845879297,1397626258788339714,1404477315929812998,1412262708582305794,1421779526430887937,1434567791227572224
1320787751411896321,1333236435692920837,1340280553027846150,1354223351682760708,1365604799685799936,1373682776612950023,1381555108375322627,1391360148308963330,1400245650256695301,1417068084389728263,1431964466413928448,1435595434123214849
1318685942022955008,1333159305894354946,1342571514626011136,1351670537660084227,1361686273392578561,1376997046780002305,1382386830440554496,1399040223518986240,1400349924517105664,1413073942387073025,1425892432999288834,1436141449305862145
1318644259919032320,1332885734601220096,1337745373851488264,1346618432486195205,1361757052528431105,1374882271652683784,1379103044990738434,1393411010753609729,1407671878857093121,1412906505150472192,1429885222452023296,1440773393876348929
1322171354662293505,1329981143010205696,1339937117561114624,1352849785724628993,1364109770517590016,1370885029694423040,1387845924555218952,1397375036504240128,1400910292406521858,1419087607598813184,1421917946939682817,1442961975797968898
1321531348142542848,1326419955752071168,1339859198604152832,1345836111172571136,1359750444910661643,1368980773789835275,1388085218314268675,1391571483726651392,1408647921747124228,1411642381011673088,1422653889984311297,1433805618637275142
1322678131292049415,1329148274696187908,1340669897529933825,1352475646124027904,1365828635056300032,1377107516916572162,1379401963360636931,1394386780170768386,1409735628774850560,1418954459493937156,1429451223950893060,1436016167928225797
1318612989617049604,1333130676858662913,1339565552445091847,1351668984026861568,1362362315497218048,1371478524977119232,1379636417891028994,1394129909946228736,1405872746173812736,1419113588661407744,1427816370465644553,1437896234598076420
1318143293033775105,1330489980091850755,1342426262653042688,1355711714340306944,1363572593463336966,1368121813289508864,1377657211883782145,1398706698588594176,1410169508921229312,1416935246117830656,1423424600722055181,1437484084507381763
1321266195572674564,1333167655356862471,1340621922330132485,1348876257283477505,1358812989684604931,1373964148321648643,1386486514734018563,1394564154975870976,1401617955696386053,1420752069208641551,1422502877306687488,1442434154713554950
1320600146485403648,1328762630597718017,1338496110013255682,1350095405376184323,1364974386285924354,1369380247125323781,1381701185724370946,1389740973262090240,1407088399291387906,1420838257449963522,1422014386684657669,1437823148276150274
1319962327433859072,1332747651847217160,1335037894810103808,1348920952193736704,1363792311818350592,1375864290222223366,1383127534070546437,1393730637648048130,1408414546382016520,1420400405419282438,1431379602832707588,1436478117326032897
1321323365966204928,1326764496258543616,1338140342219014144,1348677874526658562,1364000380145831936,1369717794787491844,1381165056617029633,1392704555033505793,1405897358441811968,1417277545456705551,1424966599388319744,1443775654907031560
1321296920384577536,1330112743731564544,1336516732165480450,1355915582642810885,1362492897405272064,1369608663426605057,1386750495201579012,1393098761900077056,1402346646986539012,1420772169068515330,1431602138409488396,1441935907188183042
1320624192384077824,1326227193194635264,1342315730168111104,1348480282723172358,1364584578304913408,1369752677475749889,1378105056612990979,1399291464148938761,1409642491725312003,1416054234005573633,1424371474643644426,1442604405413400583
1318123817387122689,1333142911790157826,1336511415897755648,1346614018329501696,1364318171130437633,1376770477218267136,1379164356441600003,1389566432095227909,1407848689750536195,1418388405516312580,1428948510360051717,1437717979576295425
1322340984471080961,1327298622065573894,1338857516826939397,1346682048614965251,1364825110662774792,1366938061590958084,1380604309189050369,1399360032370737160,1409299697672597504,1418159552265166867,1424792383858806786,1439639771265912834
1319280591225810944,1331340978700087312,1343906438532501505,1355296413299535874,1360964871140089865,1377178324556902401,1386791254034370561,1393865800587616264,1404660288620740609,1416286198734020608,1427328235768094722,1436004077893156869
1320355944560271362,1327225956784812032,1335737091939049472,1347437020457684993,1364810480825597955,1377373660269277185,1388286847172825089,1391622225770418176,1403978414977998852,1421147972155346949,1432510107766575107,1436332302548848645
1318999800155566081,1333471844658270208,1335386378234974209,1349830968996110336,1358944444922363904,1373272343540330499,1385771807412826112,1399156981093523465,1408975601155903492,1420246309290881024,1422915561785331718,1440166034481156097
1322129086865694720,1333158442991804416,1336655951567400963,1353024457523261441,1356905333579481088,1369853523177992198,1379601817521229825,1393940303493599233,1406838553309454339,1417409182412726309,1429907509196767235,1439461768858902529
1320998927110291456,1333413216324517888,1336048491496259584,1350471977178439681,1358542085129912322,1376809675962908674,1380866251652788227,1394853313917693952,1406041064394440707,1416346781911240704,1426630460369735681,1436527679151480833
1322152975670906881,1331705429265530880,1342410530489819136,1345260031562964992,1357629923284963329,1368371276063064064,1380084491818041344,1394641834891169802,1404779946803818511,1418188987362025481,1429822317316673536,1436326199005962244
1321908281053511681,1331730819753373700,1335966022625611777,1356016932361670656,1358205626619490304,1374437631799390214,1378063618193960963,1398360390384369666,1409595131376771074,1418894861160361995,1422100173572829188,1441287654964826117
1318720258312732672,1331348210942685188,1342303213635186689,1346315114497118208,1362899570125139972,1370539924957626368,1383001216431620100,1398784842486239235,1409887324977172485,1416399240453103619,1426651355477803009,1437190461437792262
1320564325614956546,1333500477971996672,1335605214523641856,1349829356621852683,1363819409245110273,1369910492471451653,1381940816113991682,1391810606227984390,1404228993029533697,1413954219514601476,1424775200101523456,1437627834860773376
1318412784942542848,1324191877210525702,1335214797596598272,1352117736961433607,1359595643057152004,1377016022566326275,1387852385515671557,1393320211605041155,1408342902179340296,1417668143628042242,1430680991475978247,1437687576798765056
1321172060400484353,1330516890905665536,1340528746424651776,1349084130311606279,1364657652022747137,1369250687775805441,1382553320225652738,1396506135834755077,1406870085566824452,1420500544712552451,1427469150713122842,1441981882023825413
1320753861200617475,1326682618092457986,1343231742237294592,1351730767097810945,1357647211245502470,1372289288688271366,1383186610452275201,1398833578633433090,1408815166163017729,1421283163813335041,1430931205797466113,1440834376288243713
1318853644889051147,1324698969117757441,1338567110511955970,1352238973595365377,1359313828157132800,1377388169423884288,1380260267380989953,1393342418725085187,1404456973253312516,1414602192711950337,1424098831277363204,1441777464183689221
1318621026138292226,1327675254336995329,1344904165223444481,1351097135006162945,1358188245343891457,1373793296682745856,1377946925723422723,1393354696820084737,1404234180385443846,1420018494301786121,1431083557246709769,1441121941440458753
1322248441825792001,1331229002372145152,1336436225029312514,1351338106952290305,1362324329246068738,1376576573890039808,1388267132652298242,1394626102774190081,1409629346311069698,1413234118897242112,1425650429313130499,1442329831295766533
1319923270959988736,1333142180286881796,1336023154284613632,1353368001307947008,1359215462970773504,1370100258735321089,1387495466254827522,1394742542902648837,1406144254636875776,1418745975628353544,1424460678853627906,1438176781928968196
1319629606455070721,1331891159334084609,1339730302487412747,1346618706563100674,1357863099701874690,1370058165585330184,1386773454964264963,1390389157458026496,1408539828644421634,1415122840026861572,1432508519052308480,1437525691327651841
1321688842328436736,1332268633536552961,1337384257883414528,1352574106651095043,1363964804751364097,1367201220012736512,1384589344971833344,1388846340193521667,1409897591853228036,1420693718605127680,1430472651173158914,1437202969469063170
1321217495152365569,1328840008464273408,1334452564755181572,1349434763321376768,1364864539464974339,1368981909955567616,1385361119137648647,1393589162834645003,1407339072763334658,1416269104013447171,1424779516799426574,1436248737513414656
1322402160739553281,1329000670154907651,1342285489890422785,1353725312526397440,1362092691975208960,1371108167908798466,1387062816809525251,1397208963347894281,1404993699503874050,1413152492087545857,1423761823195611138,1439098746239950849
1322271250811658240,1326194474599505922,1338629728706703367,1346206429305331712,1365049510020460547,1369858032805482496,1387988091852541953,1393354687601123328,1405357133529595912,1415411735079624710,1424099098416848900,1436343299510525981
1321236156818731011,1333130726980558848,1336366506771316736,1349946151487885312,1366036813324963844,1369945604709888001,1377604505026633733,1393215415401078784,1405766544794128391,1413148665418379272,1428525371251638272,1442765473381236738
1322711281653084160,1329285040891682817,1338856726976577537,1348309651629215750,1362629362659565575,1369765335050649601,1383121385279557637,1396949828890923012,1406013707860201477,1416129219243958275,1425310036910243842,1437408062873251841
1319308809349758981,1323230204198850560,1343312107576692739,1346641759753875456,1356974641223528453,1377017744734969856,1379293756566822920,1392769531014262786,1407752538326196224,1417154334597410816,1423196126342270980,1443623884826218497
1319023355299831808,1325628556500750339,1343196730574172160,1350827487039635456,1364802287273725953,1376596954369691649,1384179019231334405,1388853999110139907,1401248088464007171,1421708530231349256,1422601083793199109,1440775796881190916
